date,premise_code,item_code,price
2023-11-07,15556,2,11.59
2023-11-07,15820,2,13.29
2023-11-07,16087,2,9.9
2023-11-07,16195,2,11.99
2023-11-07,16353,2,9.59
2023-11-07,16383,2,13.29
2023-11-07,16394,2,11.99
2023-11-07,16472,2,11.2
2023-11-07,16482,2,8.99
2023-11-07,16519,2,10.99
2023-11-07,16522,2,10.8
2023-11-07,16547,2,8.79
2023-11-07,16554,2,12.29
2023-11-07,17098,2,11.99
2023-11-07,17100,2,8.79
2023-11-07,17101,2,10.5
2023-11-07,17128,2,8.79
2023-11-07,17152,2,11.89
2023-11-07,17167,2,10.4
2023-11-07,17179,2,12.8
2023-11-07,17292,2,11.89
2023-11-07,17329,2,11.99
2023-11-07,17488,2,13.29
2023-11-07,17703,2,18.9
2023-11-07,17712,2,10.4
2023-11-07,17727,2,11.5
2023-11-07,17728,2,11.5
2023-11-07,17789,2,11.49
2023-11-07,17828,2,11.5
2023-11-07,17831,2,11.89
2023-11-07,17835,2,11.6
2023-11-07,17851,2,12.3
2023-11-07,17858,2,12.29
2023-11-07,17866,2,11.49
2023-11-07,17876,2,11.5
2023-11-07,17881,2,10.8
2023-11-07,17975,2,11.9
2023-11-07,17987,2,11.69
2023-11-07,18105,2,11.99
2023-11-07,18129,2,11.8
2023-11-07,18135,2,11.79
2023-11-07,18165,2,11.99
2023-11-07,18170,2,12.0
2023-11-07,18197,2,11.3
2023-11-07,18209,2,11.5
2023-11-07,18340,2,12.9
2023-11-07,18344,2,11.6
2023-11-07,18345,2,11.2
2023-11-07,18346,2,10.8
2023-11-07,18351,2,11.59
2023-11-07,18413,2,12.0
2023-11-07,18457,2,11.9
2023-11-07,18460,2,11.35
2023-11-07,18462,2,12.3
2023-11-07,18464,2,11.99
2023-11-07,18466,2,12.3
2023-11-07,18481,2,11.99
2023-11-07,18501,2,10.8
2023-11-07,18502,2,9.99
2023-11-07,18503,2,11.3
2023-11-07,18576,2,8.9
2023-11-07,18605,2,10.4
2023-11-07,18705,2,13.29
2023-11-07,19117,2,11.99
2023-11-07,20690,2,10.4
2023-11-07,20695,2,12.3
2023-11-07,20715,2,13.2
2023-11-07,20722,2,10.4
2023-11-07,20732,2,11.6
2023-11-07,20740,2,8.45
2023-11-07,20759,2,9.59
2023-11-07,20810,2,10.4
2023-11-07,20833,2,8.99
2023-11-07,20854,2,10.39
2023-11-07,20864,2,11.2
2023-11-07,20865,2,11.5
2023-11-07,20866,2,11.59
2023-11-07,20867,2,11.3
2023-11-07,20874,2,11.8
2023-11-08,3,2,9.9
2023-11-08,361,2,12.5
2023-11-08,365,2,13.0
2023-11-08,494,2,10.39
2023-11-08,589,2,10.5
2023-11-08,633,2,13.0
2023-11-08,754,2,11.59
2023-11-08,758,2,11.5
2023-11-08,834,2,12.0
2023-11-08,857,2,12.0
2023-11-08,873,2,12.0
2023-11-08,1117,2,9.9
2023-11-08,1134,2,9.4
2023-11-08,1300,2,12.2
2023-11-08,1718,2,10.4
2023-11-08,1844,2,11.8
2023-11-08,2158,2,10.39
2023-11-08,2161,2,10.0
2023-11-08,2190,2,10.4
2023-11-08,2230,2,12.0
2023-11-08,2270,2,11.6
2023-11-08,2280,2,10.39
2023-11-08,2450,2,11.99
2023-11-08,2507,2,13.4
2023-11-08,2517,2,12.5
2023-11-08,2554,2,11.99
2023-11-08,2573,2,11.2
2023-11-08,2617,2,12.0
2023-11-08,2879,2,10.8
2023-11-08,3003,2,9.9
2023-11-08,3056,2,11.6
2023-11-08,3078,2,8.99
2023-11-08,3130,2,9.9
2023-11-08,3214,2,11.99
2023-11-08,3702,2,13.0
2023-11-08,3722,2,12.0
2023-11-08,3727,2,10.9
2023-11-08,3838,2,11.3
2023-11-08,3845,2,11.99
2023-11-08,4302,2,11.99
2023-11-08,4303,2,12.8
2023-11-08,4313,2,12.0
2023-11-08,4667,2,15.5
2023-11-08,5218,2,11.69
2023-11-08,5234,2,10.8
2023-11-08,5274,2,8.79
2023-11-08,5379,2,10.8
2023-11-08,5678,2,11.6
2023-11-08,5823,2,9.59
2023-11-08,5980,2,10.4
2023-11-08,6143,2,11.0
2023-11-08,6177,2,11.59
2023-11-08,9787,2,10.4
2023-11-08,9933,2,12.0
2023-11-08,10720,2,11.89
2023-11-08,10750,2,13.3
2023-11-08,11332,2,11.7
2023-11-08,11523,2,11.8
2023-11-08,11524,2,10.99
2023-11-08,11536,2,11.9
2023-11-08,11537,2,11.5
2023-11-08,11538,2,12.3
2023-11-08,11543,2,12.3
2023-11-08,11550,2,12.0
2023-11-08,11564,2,9.9
2023-11-08,11587,2,13.0
2023-11-08,11614,2,10.39
2023-11-08,11622,2,9.9
2023-11-08,11623,2,10.39
2023-11-08,11630,2,11.5
2023-11-08,11652,2,9.9
2023-11-08,11699,2,10.39
2023-11-08,11711,2,12.29
2023-11-08,11925,2,10.4
2023-11-08,12743,2,9.9
2023-11-08,12761,2,12.0
2023-11-08,13790,2,9.9
2023-11-08,14384,2,11.8
2023-11-08,14807,2,9.9
2023-11-08,14811,2,9.9
2023-11-08,14863,2,11.89
2023-11-08,15531,2,12.5
2023-11-08,15556,2,11.59
2023-11-08,15820,2,13.29
2023-11-08,16087,2,9.9
2023-11-08,16195,2,11.99
2023-11-08,16353,2,9.59
2023-11-08,16383,2,13.29
2023-11-08,16394,2,11.99
2023-11-08,16472,2,11.2
2023-11-08,16482,2,8.99
2023-11-08,16519,2,10.99
2023-11-08,16522,2,12.5
2023-11-08,16547,2,8.79
2023-11-08,16554,2,12.29
2023-11-08,17098,2,11.99
2023-11-08,17100,2,8.79
2023-11-08,17101,2,10.5
2023-11-08,17128,2,8.79
2023-11-08,17152,2,11.89
2023-11-08,17167,2,9.9
2023-11-08,17179,2,12.8
2023-11-08,17292,2,11.89
2023-11-08,17329,2,11.99
2023-11-08,17488,2,13.29
2023-11-08,17703,2,18.9
2023-11-08,17710,2,12.0
2023-11-08,17727,2,11.5
2023-11-08,17728,2,11.5
2023-11-08,17789,2,11.49
2023-11-08,17828,2,11.5
2023-11-08,17831,2,11.89
2023-11-08,17835,2,11.6
2023-11-08,17839,2,11.59
2023-11-08,17851,2,12.3
2023-11-08,17866,2,11.49
2023-11-08,17876,2,11.5
2023-11-08,17877,2,11.5
2023-11-08,17881,2,12.4
2023-11-08,17975,2,11.9
2023-11-08,17987,2,11.69
2023-11-08,18105,2,11.99
2023-11-08,18129,2,11.8
2023-11-08,18135,2,11.79
2023-11-08,18165,2,11.99
2023-11-08,18170,2,12.0
2023-11-08,18197,2,11.3
2023-11-08,18198,2,8.79
2023-11-08,18209,2,11.5
2023-11-08,18340,2,12.9
2023-11-08,18344,2,11.6
2023-11-08,18345,2,11.2
2023-11-08,18346,2,10.8
2023-11-08,18351,2,11.59
2023-11-08,18413,2,12.0
2023-11-08,18457,2,11.9
2023-11-08,18460,2,11.35
2023-11-08,18462,2,12.3
2023-11-08,18464,2,11.99
2023-11-08,18466,2,12.3
2023-11-08,18481,2,11.99
2023-11-08,18501,2,10.8
2023-11-08,18502,2,11.2
2023-11-08,18503,2,11.3
2023-11-08,18576,2,8.9
2023-11-08,18605,2,10.4
2023-11-08,18705,2,12.29
2023-11-08,19117,2,11.99
2023-11-08,20690,2,10.4
2023-11-08,20695,2,12.3
2023-11-08,20715,2,13.2
2023-11-08,20722,2,10.0
2023-11-08,20732,2,11.6
2023-11-08,20740,2,8.45
2023-11-08,20759,2,9.59
2023-11-08,20810,2,10.4
2023-11-08,20833,2,8.99
2023-11-08,20854,2,10.39
2023-11-08,20864,2,11.2
2023-11-08,20865,2,11.5
2023-11-08,20866,2,11.59
2023-11-08,20867,2,11.3
2023-11-08,20874,2,11.8
2023-11-09,3,2,9.9
2023-11-09,365,2,13.0
2023-11-09,494,2,10.39
2023-11-09,589,2,10.5
2023-11-09,633,2,13.0
2023-11-09,754,2,11.59
2023-11-09,758,2,11.5
2023-11-09,834,2,12.0
2023-11-09,857,2,12.0
2023-11-09,873,2,12.0
2023-11-09,1117,2,9.9
2023-11-09,1134,2,9.4
2023-11-09,1300,2,12.2
2023-11-09,1718,2,10.4
2023-11-09,1739,2,11.8
2023-11-09,1844,2,11.8
2023-11-09,2158,2,10.39
2023-11-09,2161,2,10.0
2023-11-09,2190,2,10.4
2023-11-09,2230,2,12.0
2023-11-09,2236,2,10.79
2023-11-09,2270,2,11.6
2023-11-09,2280,2,10.39
2023-11-09,2450,2,11.99
2023-11-09,2507,2,12.3
2023-11-09,2517,2,12.5
2023-11-09,2554,2,11.99
2023-11-09,2573,2,11.2
2023-11-09,2617,2,12.0
2023-11-09,2879,2,10.8
2023-11-09,3003,2,9.9
2023-11-09,3056,2,11.6
2023-11-09,3078,2,8.99
2023-11-09,3130,2,9.9
2023-11-09,3165,2,9.5
2023-11-09,3214,2,11.99
2023-11-09,3274,2,11.9
2023-11-09,3702,2,13.0
2023-11-09,3722,2,12.0
2023-11-09,3727,2,10.9
2023-11-09,3838,2,11.3
2023-11-09,3845,2,11.99
2023-11-09,4302,2,11.99
2023-11-09,4303,2,12.8
2023-11-09,4313,2,12.0
2023-11-09,4667,2,15.5
2023-11-09,5218,2,10.99
2023-11-09,5234,2,10.8
2023-11-09,5274,2,8.79
2023-11-09,5377,2,8.79
2023-11-09,5379,2,11.8
2023-11-09,5678,2,11.6
2023-11-09,5823,2,9.99
2023-11-09,5895,2,10.39
2023-11-09,5980,2,10.4
2023-11-09,6143,2,11.0
2023-11-09,6177,2,11.59
2023-11-09,9787,2,10.4
2023-11-09,9933,2,12.0
2023-11-09,10720,2,11.89
2023-11-09,10750,2,12.3
2023-11-09,11332,2,11.7
2023-11-09,11523,2,11.5
2023-11-09,11524,2,10.99
2023-11-09,11536,2,11.9
2023-11-09,11537,2,11.5
2023-11-09,11538,2,12.3
2023-11-09,11543,2,12.3
2023-11-09,11550,2,12.0
2023-11-09,11564,2,9.9
2023-11-09,11587,2,13.0
2023-11-09,11614,2,10.39
2023-11-09,11622,2,9.9
2023-11-09,11630,2,11.5
2023-11-09,11652,2,9.9
2023-11-09,11699,2,10.39
2023-11-09,11711,2,13.99
2023-11-09,12077,2,11.6
2023-11-09,12743,2,9.9
2023-11-09,12761,2,12.0
2023-11-09,13790,2,9.9
2023-11-09,14384,2,11.2
2023-11-09,14531,2,10.99
2023-11-09,14807,2,9.9
2023-11-09,14811,2,9.9
2023-11-09,14863,2,11.89
2023-11-09,15531,2,12.8
2023-11-09,15556,2,11.59
2023-11-09,15820,2,12.29
2023-11-09,15903,2,8.79
2023-11-09,15960,2,11.6
2023-11-09,16087,2,9.9
2023-11-09,16195,2,11.99
2023-11-09,16353,2,9.99
2023-11-09,16383,2,12.3
2023-11-09,16394,2,11.99
2023-11-09,16472,2,11.2
2023-11-09,16482,2,8.99
2023-11-09,16519,2,9.99
2023-11-09,16522,2,12.5
2023-11-09,16547,2,8.79
2023-11-09,16554,2,12.29
2023-11-09,17098,2,11.99
2023-11-09,17100,2,8.79
2023-11-09,17101,2,10.5
2023-11-09,17128,2,8.79
2023-11-09,17152,2,11.89
2023-11-09,17167,2,9.9
2023-11-09,17179,2,12.8
2023-11-09,17202,2,10.4
2023-11-09,17292,2,11.89
2023-11-09,17294,2,12.0
2023-11-09,17296,2,12.0
2023-11-09,17298,2,11.99
2023-11-09,17329,2,11.99
2023-11-09,17488,2,13.29
2023-11-09,17649,2,9.89
2023-11-09,17703,2,18.9
2023-11-09,17710,2,12.0
2023-11-09,17712,2,10.4
2023-11-09,17727,2,11.5
2023-11-09,17728,2,11.5
2023-11-09,17789,2,11.49
2023-11-09,17828,2,11.5
2023-11-09,17831,2,11.89
2023-11-09,17835,2,11.6
2023-11-09,17839,2,11.59
2023-11-09,17849,2,12.3
2023-11-09,17851,2,12.3
2023-11-09,17853,2,12.3
2023-11-09,17865,2,11.6
2023-11-09,17866,2,10.99
2023-11-09,17876,2,11.5
2023-11-09,17877,2,11.5
2023-11-09,17880,2,11.9
2023-11-09,17881,2,12.4
2023-11-09,17975,2,11.9
2023-11-09,17987,2,11.69
2023-11-09,18073,2,11.39
2023-11-09,18105,2,11.99
2023-11-09,18129,2,11.8
2023-11-09,18135,2,11.79
2023-11-09,18165,2,11.99
2023-11-09,18166,2,11.99
2023-11-09,18170,2,12.0
2023-11-09,18197,2,11.3
2023-11-09,18198,2,8.79
2023-11-09,18209,2,11.99
2023-11-09,18340,2,12.3
2023-11-09,18344,2,11.6
2023-11-09,18345,2,11.2
2023-11-09,18346,2,10.8
2023-11-09,18351,2,11.59
2023-11-09,18413,2,12.0
2023-11-09,18457,2,11.9
2023-11-09,18460,2,11.35
2023-11-09,18462,2,14.0
2023-11-09,18464,2,11.99
2023-11-09,18466,2,12.3
2023-11-09,18481,2,11.99
2023-11-09,18501,2,10.8
2023-11-09,18502,2,11.2
2023-11-09,18503,2,11.3
2023-11-09,18576,2,8.9
2023-11-09,18605,2,10.4
2023-11-09,18666,2,8.3
2023-11-09,18705,2,12.29
2023-11-09,19117,2,11.99
2023-11-09,20690,2,10.4
2023-11-09,20695,2,12.3
2023-11-09,20713,2,11.9
2023-11-09,20715,2,13.2
2023-11-09,20722,2,10.0
2023-11-09,20730,2,11.6
2023-11-09,20732,2,11.6
2023-11-09,20733,2,11.6
2023-11-09,20740,2,8.45
2023-11-09,20759,2,9.99
2023-11-09,20810,2,10.4
2023-11-09,20833,2,8.99
2023-11-09,20854,2,10.39
2023-11-09,20856,2,10.99
2023-11-09,20864,2,11.2
2023-11-09,20865,2,11.5
2023-11-09,20866,2,11.59
2023-11-09,20867,2,11.3
2023-11-09,20871,2,11.8
2023-11-09,20874,2,11.8
2023-11-09,20884,2,11.6
2023-11-10,3,2,9.9
2023-11-10,361,2,12.5
2023-11-10,365,2,13.0
2023-11-10,494,2,10.39
2023-11-10,589,2,11.0
2023-11-10,633,2,13.0
2023-11-10,754,2,11.59
2023-11-10,758,2,11.5
2023-11-10,834,2,12.0
2023-11-10,857,2,12.0
2023-11-10,873,2,12.0
2023-11-10,1117,2,9.9
2023-11-10,1134,2,9.9
2023-11-10,1300,2,12.2
2023-11-10,1718,2,10.4
2023-11-10,1844,2,11.8
2023-11-10,2158,2,10.39
2023-11-10,2161,2,10.0
2023-11-10,2190,2,10.4
2023-11-10,2230,2,12.0
2023-11-10,2270,2,11.6
2023-11-10,2280,2,10.39
2023-11-10,2450,2,11.99
2023-11-10,2507,2,12.3
2023-11-10,2517,2,12.5
2023-11-10,2554,2,11.99
2023-11-10,2573,2,11.2
2023-11-10,2617,2,12.0
2023-11-10,2629,2,11.8
2023-11-10,2879,2,11.6
2023-11-10,3003,2,9.9
2023-11-10,3056,2,11.6
2023-11-10,3078,2,9.39
2023-11-10,3130,2,9.9
2023-11-10,3214,2,11.99
2023-11-10,3702,2,13.0
2023-11-10,3722,2,12.0
2023-11-10,3727,2,10.9
2023-11-10,3838,2,11.3
2023-11-10,3845,2,11.99
2023-11-10,4302,2,11.99
2023-11-10,4303,2,12.8
2023-11-10,4313,2,12.0
2023-11-10,4667,2,15.5
2023-11-10,5218,2,10.99
2023-11-10,5234,2,10.8
2023-11-10,5274,2,8.79
2023-11-10,5377,2,8.79
2023-11-10,5379,2,11.8
2023-11-10,5678,2,11.6
2023-11-10,5823,2,9.99
2023-11-10,5895,2,10.39
2023-11-10,5980,2,10.4
2023-11-10,6143,2,11.0
2023-11-10,6177,2,11.59
2023-11-10,9787,2,10.4
2023-11-10,9933,2,12.0
2023-11-10,10720,2,11.89
2023-11-10,10750,2,12.3
2023-11-10,11332,2,11.7
2023-11-10,11523,2,11.5
2023-11-10,11524,2,10.99
2023-11-10,11536,2,11.9
2023-11-10,11537,2,11.5
2023-11-10,11538,2,12.3
2023-11-10,11543,2,12.3
2023-11-10,11550,2,12.0
2023-11-10,11564,2,9.9
2023-11-10,11587,2,13.0
2023-11-10,11614,2,10.39
2023-11-10,11622,2,9.9
2023-11-10,11623,2,10.39
2023-11-10,11630,2,10.9
2023-11-10,11652,2,9.9
2023-11-10,11699,2,10.39
2023-11-10,11711,2,13.99
2023-11-10,11925,2,10.4
2023-11-10,12743,2,9.9
2023-11-10,12761,2,12.0
2023-11-10,13790,2,9.9
2023-11-10,14384,2,11.2
2023-11-10,14807,2,9.9
2023-11-10,14811,2,9.9
2023-11-10,14863,2,11.89
2023-11-10,15531,2,12.8
2023-11-10,15556,2,11.59
2023-11-10,15820,2,12.29
2023-11-10,15903,2,8.79
2023-11-10,16087,2,9.9
2023-11-10,16195,2,11.99
2023-11-10,16353,2,9.99
2023-11-10,16383,2,12.29
2023-11-10,16394,2,11.99
2023-11-10,16472,2,11.2
2023-11-10,16482,2,8.99
2023-11-10,16519,2,9.99
2023-11-10,16522,2,12.5
2023-11-10,16554,2,12.29
2023-11-10,17098,2,11.99
2023-11-10,17100,2,8.79
2023-11-10,17101,2,10.5
2023-11-10,17128,2,8.79
2023-11-10,17152,2,11.89
2023-11-10,17167,2,9.9
2023-11-10,17179,2,12.8
2023-11-10,17292,2,11.89
2023-11-10,17329,2,11.99
2023-11-10,17488,2,13.29
2023-11-10,17649,2,9.89
2023-11-10,17712,2,10.4
2023-11-10,17727,2,11.5
2023-11-10,17728,2,11.8
2023-11-10,17789,2,11.49
2023-11-10,17828,2,11.5
2023-11-10,17831,2,11.89
2023-11-10,17835,2,11.6
2023-11-10,17839,2,11.59
2023-11-10,17851,2,12.3
2023-11-10,17866,2,10.99
2023-11-10,17876,2,11.5
2023-11-10,17877,2,11.5
2023-11-10,17881,2,12.4
2023-11-10,17975,2,11.9
2023-11-10,17987,2,11.69
2023-11-10,18105,2,11.99
2023-11-10,18129,2,11.8
2023-11-10,18135,2,11.79
2023-11-10,18165,2,11.99
2023-11-10,18170,2,12.0
2023-11-10,18197,2,7.88
2023-11-10,18198,2,8.79
2023-11-10,18209,2,11.99
2023-11-10,18337,2,8.79
2023-11-10,18340,2,12.3
2023-11-10,18344,2,11.6
2023-11-10,18345,2,11.2
2023-11-10,18346,2,10.8
2023-11-10,18351,2,11.59
2023-11-10,18413,2,12.0
2023-11-10,18457,2,11.9
2023-11-10,18460,2,11.35
2023-11-10,18462,2,14.0
2023-11-10,18464,2,11.99
2023-11-10,18466,2,12.3
2023-11-10,18481,2,11.99
2023-11-10,18501,2,11.6
2023-11-10,18502,2,11.2
2023-11-10,18503,2,11.3
2023-11-10,18576,2,8.9
2023-11-10,18605,2,10.4
2023-11-10,18705,2,12.29
2023-11-10,19117,2,11.99
2023-11-10,20690,2,10.4
2023-11-10,20695,2,12.3
2023-11-10,20715,2,13.2
2023-11-10,20731,2,8.79
2023-11-10,20732,2,11.6
2023-11-10,20740,2,8.45
2023-11-10,20759,2,9.99
2023-11-10,20810,2,10.4
2023-11-10,20833,2,8.99
2023-11-10,20854,2,10.39
2023-11-10,20856,2,10.99
2023-11-10,20864,2,11.2
2023-11-10,20865,2,11.5
2023-11-10,20866,2,11.59
2023-11-10,20867,2,11.3
2023-11-10,20874,2,11.8
2023-11-11,3,2,9.9
2023-11-11,361,2,12.5
2023-11-11,365,2,13.0
2023-11-11,494,2,10.39
2023-11-11,589,2,11.0
2023-11-11,633,2,13.0
2023-11-11,754,2,11.59
2023-11-11,758,2,11.5
2023-11-11,834,2,12.0
2023-11-11,857,2,12.0
2023-11-11,873,2,12.0
2023-11-11,1117,2,9.9
2023-11-11,1134,2,9.9
2023-11-11,1300,2,12.2
2023-11-11,1718,2,10.4
2023-11-11,1844,2,11.8
2023-11-11,2158,2,10.39
2023-11-11,2161,2,10.0
2023-11-11,2190,2,10.4
2023-11-11,2230,2,12.0
2023-11-11,2270,2,11.6
2023-11-11,2280,2,10.39
2023-11-11,2450,2,11.99
2023-11-11,2507,2,12.3
2023-11-11,2517,2,12.0
2023-11-11,2554,2,11.99
2023-11-11,2573,2,11.2
2023-11-11,2617,2,12.0
2023-11-11,2629,2,11.8
2023-11-11,2879,2,11.6
2023-11-11,3003,2,9.9
2023-11-11,3056,2,11.6
2023-11-11,3078,2,9.39
2023-11-11,3130,2,9.9
2023-11-11,3214,2,11.99
2023-11-11,3702,2,13.0
2023-11-11,3722,2,12.0
2023-11-11,3727,2,10.9
2023-11-11,3838,2,11.3
2023-11-11,3845,2,11.99
2023-11-11,4302,2,11.99
2023-11-11,4303,2,12.8
2023-11-11,4313,2,12.0
2023-11-11,4667,2,15.5
2023-11-11,5218,2,10.99
2023-11-11,5274,2,8.79
2023-11-11,5377,2,8.79
2023-11-11,5379,2,11.8
2023-11-11,5678,2,11.6
2023-11-11,5823,2,9.99
2023-11-11,5895,2,10.39
2023-11-11,5980,2,10.4
2023-11-11,6143,2,11.0
2023-11-11,6177,2,11.59
2023-11-11,9051,2,10.8
2023-11-11,9787,2,10.4
2023-11-11,9933,2,12.0
2023-11-11,10720,2,11.89
2023-11-11,10750,2,12.3
2023-11-11,11332,2,11.7
2023-11-11,11523,2,11.5
2023-11-11,11524,2,10.99
2023-11-11,11536,2,11.9
2023-11-11,11537,2,11.5
2023-11-11,11538,2,12.3
2023-11-11,11543,2,12.3
2023-11-11,11550,2,12.0
2023-11-11,11564,2,9.9
2023-11-11,11587,2,13.0
2023-11-11,11614,2,10.39
2023-11-11,11622,2,9.9
2023-11-11,11623,2,10.39
2023-11-11,11624,2,10.4
2023-11-11,11630,2,10.9
2023-11-11,11652,2,9.9
2023-11-11,11699,2,10.39
2023-11-11,11711,2,13.99
2023-11-11,11925,2,10.4
2023-11-11,12743,2,9.9
2023-11-11,12761,2,12.0
2023-11-11,13790,2,9.9
2023-11-11,14384,2,11.2
2023-11-11,14807,2,9.9
2023-11-11,14811,2,9.9
2023-11-11,14863,2,11.89
2023-11-11,15531,2,12.8
2023-11-11,15556,2,11.59
2023-11-11,15820,2,12.29
2023-11-11,15903,2,8.79
2023-11-11,16087,2,9.9
2023-11-11,16195,2,11.99
2023-11-11,16353,2,9.99
2023-11-11,16383,2,12.29
2023-11-11,16394,2,11.99
2023-11-11,16472,2,11.2
2023-11-11,16482,2,9.79
2023-11-11,16519,2,9.99
2023-11-11,16522,2,12.5
2023-11-11,16554,2,12.29
2023-11-11,17098,2,11.99
2023-11-11,17100,2,8.79
2023-11-11,17101,2,10.5
2023-11-11,17128,2,8.79
2023-11-11,17152,2,11.89
2023-11-11,17167,2,9.9
2023-11-11,17179,2,12.8
2023-11-11,17292,2,11.89
2023-11-11,17329,2,11.99
2023-11-11,17488,2,13.29
2023-11-11,17649,2,9.89
2023-11-11,17712,2,10.4
2023-11-11,17727,2,11.5
2023-11-11,17728,2,11.8
2023-11-11,17789,2,11.49
2023-11-11,17828,2,11.5
2023-11-11,17831,2,11.89
2023-11-11,17835,2,11.6
2023-11-11,17839,2,11.59
2023-11-11,17851,2,12.3
2023-11-11,17866,2,10.99
2023-11-11,17876,2,11.5
2023-11-11,17877,2,11.5
2023-11-11,17881,2,12.4
2023-11-11,17975,2,11.9
2023-11-11,17987,2,11.69
2023-11-11,18105,2,11.99
2023-11-11,18129,2,11.8
2023-11-11,18135,2,11.79
2023-11-11,18162,2,8.0
2023-11-11,18165,2,11.99
2023-11-11,18170,2,12.0
2023-11-11,18197,2,11.3
2023-11-11,18198,2,8.79
2023-11-11,18209,2,11.99
2023-11-11,18337,2,8.79
2023-11-11,18340,2,12.3
2023-11-11,18344,2,11.6
2023-11-11,18345,2,11.2
2023-11-11,18346,2,10.8
2023-11-11,18351,2,11.59
2023-11-11,18413,2,12.0
2023-11-11,18457,2,11.9
2023-11-11,18460,2,11.35
2023-11-11,18462,2,14.0
2023-11-11,18464,2,8.0
2023-11-11,18466,2,12.3
2023-11-11,18481,2,11.99
2023-11-11,18501,2,11.6
2023-11-11,18502,2,11.2
2023-11-11,18503,2,11.3
2023-11-11,18605,2,10.4
2023-11-11,18705,2,12.29
2023-11-11,19117,2,11.99
2023-11-11,20690,2,10.4
2023-11-11,20695,2,8.0
2023-11-11,20715,2,13.2
2023-11-11,20731,2,8.79
2023-11-11,20732,2,11.6
2023-11-11,20740,2,8.45
2023-11-11,20759,2,9.99
2023-11-11,20810,2,10.4
2023-11-11,20833,2,8.99
2023-11-11,20854,2,10.39
2023-11-11,20856,2,10.99
2023-11-11,20864,2,11.2
2023-11-11,20865,2,11.5
2023-11-11,20866,2,11.59
2023-11-11,20867,2,11.3
2023-11-11,20874,2,11.8
2023-11-12,361,2,12.5
2023-11-12,754,2,11.59
2023-11-12,758,2,11.5
2023-11-12,1300,2,12.2
2023-11-12,1844,2,11.8
2023-11-12,2270,2,11.6
2023-11-12,2629,2,11.8
2023-11-12,2879,2,11.6
2023-11-12,3056,2,11.6
2023-11-12,3214,2,11.99
2023-11-12,3838,2,11.3
2023-11-12,4303,2,12.8
2023-11-12,4667,2,15.5
2023-11-12,5218,2,10.99
2023-11-12,5379,2,11.8
2023-11-12,5678,2,11.6
2023-11-12,6143,2,11.0
2023-11-12,6177,2,11.59
2023-11-12,11332,2,11.7
2023-11-12,11523,2,11.5
2023-11-12,11524,2,10.99
2023-11-12,11536,2,11.9
2023-11-12,11537,2,11.5
2023-11-12,11711,2,13.99
2023-11-12,14384,2,11.8
2023-11-12,15556,2,11.59
2023-11-12,16472,2,11.2
2023-11-12,16519,2,9.99
2023-11-12,16522,2,12.5
2023-11-12,16554,2,12.29
2023-11-12,17727,2,11.5
2023-11-12,17728,2,11.8
2023-11-12,17828,2,11.5
2023-11-12,17835,2,11.6
2023-11-12,17839,2,11.59
2023-11-12,17866,2,10.99
2023-11-12,17876,2,11.5
2023-11-12,17877,2,11.5
2023-11-12,17881,2,12.4
2023-11-12,17987,2,11.69
